,num,summary
0,476.txt,"British number one Tim Henman will face France's Cyril Saulnier in the first round of next week's Australian Open.
Greg Rusedski, the British number two, is in the same quarter of the draw and could face Andy Roddick in the second round if he beats Swede Jonas Bjorkman.
Local favourite Lleyton Hewitt will meet France's Arnaud Clement, while defending champion and world number one Roger Federer faces Fabrice Santoro.
Henman came from two sets down to defeat Saulnier in the first round of the French Open last year, so he knows he faces a tough test in Melbourne.
The seventh seed, who has never gone beyond the quarter-finals in the year's first major and is lined up to meet Roddick in the last eight, is looking forward to the match.
""We had a really tight one in Paris that went my way so I'm going to need to play well from the outset because he's a dangerous competitor."" Switzerland's Federer, seeded one, is the hot favourite having won three of the four grand slam titles in 2004.
""The most important thing, though, is to get used to playing five-set matches and winning them."" The 23-year-old could meet four-time champion Andre Agassi in the quarter-finals before meeting Russian Marat Safin, the player he beat in last year's final.
Eighth-seeded American Agassi is set to play a qualifier in round one if he can shake off a hip injury which ruled him out of the Kooyong Classic.
Second seed Andy Roddick will open his campaign against Irakli Labadze of Georgia.
The American could meet Rusedski in the second round, seventh seed Henman in the quarter-finals and Hewitt in the last four.
Safin, seeded four, opens his campaign against a qualifier with 16th seed Tommy Haas, the player he beat in the semi-finals in 2002, a possible fourth-round opponent.
In the women's draw, Davenport could encounter eighth-seeded Venus Williams in the quarter-finals and third-ranked Anastasia Myskina, the French Open champion, in the semi-finals.
Bronchitis ruled Davenport, the 2000 Australian Open champion, out of her Sydney quarter-final on Thursday.
Venus Williams, who lost to younger sister Serena in the Melbourne final two years ago, opens against Eleni Daniilidou of Greece.
Serena Williams, who won her fourth consecutive grand slam at the 2003 Australian Open, was drawn in the bottom quarter with second seed Amelie Mauresmo, a runner-up in 1999.
Serena will open against another Frenchwoman Camille Pin, while Mauresmo plays Australia's Samantha Stosur.
Wimbledon champion Maria Sharapova, seeded fourth, drew a qualifier in the first round but could meet fellow Russian Svetlana Kuznetsova, the US Open winner, in the last eight
31 Jelena Kostanic (Croatia)"
0,477.txt,"Fifth seed Carlos Moya was the first big name to fall at the Australian Open as he went down to fellow Spaniard Guillermo Garcia-Lopez on Monday.
Garcia-Lopez, ranked 106 in the world, dominated from the outset and withstood a third-set rally from Moya to hang on for a 7-5 6-3 3-6 6-3 victory.
Now I feel I can beat all these players."" Moya said: ""I was playing well before I came here."
0,478.txt,"Kim Clijsters has denied reports that she has pulled out of January's Australian Open because of her persistent wrist injury.
But if there's the least risk she will stay away."" Despite being absent from the WTA entry list for the tournament, which begins on 17 January, Clijsters would be certain to get a wild card if she requested one."
0,479.txt,"Kim Clijsters has denied reports that she has pulled out of January's Australian Open because of her persistent wrist injury.
But if there's the least risk she will stay away."" Despite being absent from the WTA entry list for the tournament, which begins on 17 January, Clijsters would be certain to get a wild card if she requested one."
0,480.txt,"Andre Agassi put in an erratic display before edging into the fourth round of the Australian Open with victory over Taylor Dent.
The 34-year-old American, seeded eighth, made a poor start, dropping serve early on and later needing two chances to serve out the set.
The Russian turned his right ankle in the third game of the fourth set and called for treatment immediately.
""I try to stay calm because if you go crazy against players like Ancic, you might never come back because he's a tough opponent,"" he said.
Hrbaty defeated the 10th seed 7-6 (7-5) 6-7 (8-10) 6-7 (3-7) 6-1 6-3 in a match lasting four hours and 21 minutes.
Hrbaty will now play 2002 champion"
0,481.txt,"""The decision to not re-hire Brad Gilbert for the 2005 season is based on what I think is best for my game at this time,"" said Roddick.
""Any more on this situation's a private matter between coach and player."" Roddick won 121 of his 147 matches while working with Gilbert, and said he had enjoyed their time together."
0,482.txt,Andy Roddick is reportedly close to confirming US Davis Cup assistant Dean Goldfine as his new coach.
0,483.txt,"Home favourite Lleyton Hewitt came through a dramatic five-set battle with Argentine David Nalbandian to reach the Australian Open semi-finals.
Hewitt eventually grabbed the vital break in the 17th game and served out to win 6-3 6-2 1-6 3-6 10-8 and set up a meeting with Andy Roddick.
Ninth seed Nalbandian had never come back from two sets down to win a match, and there was no indication he would do so as Hewitt dominated the first two sets."
0,484.txt,Olympic champion Justine Henin-Hardenne will return to action in January's Sydney International tournament.
0,485.txt,"He said, ""A three-month ban would mean that I not only will miss the Australian Open, but also the Davis Cup in Australia."""
0,486.txt,"Lleyton Hewitt kept his dream of an Australian Open title alive with a four-set win over Andy Roddick in Friday's second semi-final.
He certainly made a sluggish start, dropping his opening service game, and Roddick dominated with his huge serve as he took the first set.
The Australian was not to be denied and a disheartened Roddick made little impact in the fourth set as Hewitt raced to victory, sending the Melbourne crowd wild and ensuring the final will be a huge occasion.
""I've always said I'd do anything to get in the first night final at the Australian Open."
